id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,learning_rate,batch_size,scaler_type,total_params,smape,is_better,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,mlp.0.weight_frobenius_norm,mlp.0.weight_spectral_norm,mlp.0.weight_alpha,mlp.0.weight_alpha_hat,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.1.weight_frobenius_norm,mlp.1.weight_spectral_norm,mlp.1.weight_alpha,mlp.1.weight_alpha_hat,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.2.weight_frobenius_norm,mlp.2.weight_spectral_norm,mlp.2.weight_alpha,mlp.2.weight_alpha_hat,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,out.weight_frobenius_norm,out.weight_spectral_norm,out.weight_alpha,out.weight_alpha_hat
Gluonts_m1_quarterly_hidden_size_8_learning_rate_0.0001_batch_size_256_scaler_type_minmax,Gluonts,m1_quarterly,4,2,3,8,1000,0.0001,256,minmax,202,0.0787028819322586,True,0.03392881155014038,0.02014310099184513,0.25804805755615234,0.577002763748169,-0.5032897591590881,1.472303867340088,1.1069326400756836,2.1837585243242934,3.0836741253696274,0.026422373950481415,0.01767466962337494,0.2032681405544281,0.4378683269023895,-0.33990201354026794,1.6398259401321411,0.9799151420593262,1.3757695182046215,2.0777881857073335,0.02218366600573063,0.045589178800582886,0.21926647424697876,0.45194390416145325,-0.33371198177337646,1.7630864381790161,0.9606318473815918,1.1956800177288252,1.53553640887641,0.0002078283578157425,-0.06522093713283539,0.22463040053844452,0.3426954448223114,-0.3038787841796875,0.8985220193862915,0.680128812789917,7.804078878494379,7.804078878494379
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_16_scaler_type_identity,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,16,identity,202,0.8417410850524902,False,0.04204443842172623,0.051204606890678406,0.23957006633281708,0.5099059343338013,-0.484637051820755,1.375925064086914,1.0746238231658936,2.006424319572396,3.0580277923734887,0.020138578489422798,0.043505795300006866,0.19485394656658173,0.39207229018211365,-0.2990760803222656,1.5671348571777344,0.9144539833068848,1.3729199872876028,2.0397531324965366,0.022649474442005157,0.053859464824199677,0.212966650724411,0.3940369188785553,-0.33371198177337646,1.7133413553237915,0.9416598081588745,1.2672995849690536,1.6217881067294357,0.0021960269659757614,-0.04959042742848396,0.2341485172510147,0.38982653617858887,-0.2741384506225586,0.9366352558135986,0.7356644868850708,5.197855354964657,5.197855354964657
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_16_scaler_type_standard,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,16,standard,202,0.06676879525184631,True,0.031831927597522736,0.03188978135585785,0.24002765119075775,0.5247341990470886,-0.48962265253067017,1.3696895837783813,1.0718854665756226,2.175802751057732,3.4807491017096286,0.017587512731552124,0.027728481218218803,0.1929265558719635,0.3822087049484253,-0.33990201354026794,1.5498124361038208,0.911590576171875,1.3467375062723346,1.8952564619492214,0.01826287806034088,0.047325197607278824,0.21461737155914307,0.38967517018318176,-0.33400958776474,1.7231440544128418,0.9416831731796265,1.2683535556382206,1.7030204417548684,-0.013170162215828896,-0.07548360526561737,0.22220313549041748,0.3281773328781128,-0.308378666639328,0.8903723359107971,0.6737014055252075,7.845915419221064,7.845915419221064
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_16_scaler_type_robust,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,16,robust,202,0.07086139172315598,True,0.03023991547524929,0.02193475142121315,0.24172517657279968,0.506971538066864,-0.48975253105163574,1.3780626058578491,1.0775177478790283,2.2524675609669664,3.6264639443817193,0.015905430540442467,0.022160936146974564,0.19398833811283112,0.3913307189941406,-0.32229721546173096,1.5571144819259644,0.9165748953819275,1.3655216909580734,1.8294759874647912,0.022806314751505852,0.059522949159145355,0.21185468137264252,0.3821112811565399,-0.33400171995162964,1.7046295404434204,0.9165862202644348,1.2662565678938824,1.635260883993915,-0.005389923229813576,-0.07324758172035217,0.23109568655490875,0.3914148509502411,-0.30721938610076904,0.9246340990066528,0.7138834595680237,6.1385246833746265,6.1385246833746265
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_16_scaler_type_minmax,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,16,minmax,202,0.09340965002775192,False,0.027916185557842255,0.019325222820043564,0.24375979602336884,0.5294529795646667,-0.48943597078323364,1.3879268169403076,1.0868325233459473,2.255271188028792,3.6673404440983535,0.016236212104558945,0.027742452919483185,0.1949460357427597,0.40050360560417175,-0.33990201354026794,1.5649678707122803,0.9194827675819397,1.3647914563047294,1.80384516169169,0.017613330855965614,0.049352314323186874,0.2142847627401352,0.39369505643844604,-0.33400958776474,1.7200593948364258,0.9181463122367859,1.2305678449144095,1.5934958223316105,-0.011651609092950821,-0.0745941773056984,0.2219914346933365,0.3339283764362335,-0.30846500396728516,0.8891880512237549,0.6716863512992859,8.032970288851484,8.032970288851484
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_32_scaler_type_identity,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,32,identity,202,0.8176475763320923,False,0.04454450309276581,0.05259117856621742,0.24004805088043213,0.514578640460968,-0.484639048576355,1.3810983896255493,1.076399326324463,1.9873215837316065,2.993149455272284,0.022613756358623505,0.049257002770900726,0.19528643786907196,0.39714062213897705,-0.2938931882381439,1.5727311372756958,0.9137925505638123,1.3689186381363592,2.0773611812973782,0.023314500227570534,0.05410120636224747,0.21375669538974762,0.3999418020248413,-0.33371198177337646,1.7201950550079346,0.9431400895118713,1.272201255169385,1.6033084307035785,0.0055712684988975525,-0.04739277437329292,0.23548448085784912,0.3961166739463806,-0.27060839533805847,0.9422016143798828,0.7431192994117737,5.013776634823797,5.013776634823797
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_32_scaler_type_standard,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,32,standard,202,0.06668714433908463,True,0.03176703304052353,0.032211482524871826,0.24046102166175842,0.5253494381904602,-0.4919047951698303,1.372071623802185,1.071547508239746,2.183156538479399,3.4742355562432876,0.01817953959107399,0.028933173045516014,0.19273363053798676,0.38359275460243225,-0.33990201354026794,1.548712968826294,0.9100104570388794,1.3408619402535948,1.9358226241523775,0.018412142992019653,0.04676742106676102,0.214810311794281,0.39092960953712463,-0.33371198177337646,1.7247836589813232,0.9477176666259766,1.2629702344545497,1.712428129776831,-0.010997507721185684,-0.0737919956445694,0.22233836352825165,0.3298976421356201,-0.30567634105682373,0.8904407620429993,0.6745482087135315,7.71882303344614,7.71882303344614
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_32_scaler_type_robust,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,32,robust,202,0.07048720121383667,True,0.030947737395763397,0.025944169610738754,0.24236492812633514,0.5142800807952881,-0.4921562671661377,1.3821550607681274,1.0800591707229614,2.233619322176409,3.5748861297294785,0.018251966685056686,0.021979788318276405,0.19407758116722107,0.3992374837398529,-0.3136538565158844,1.559471607208252,0.9194874167442322,1.3496614339709363,1.8574355472681525,0.023876406252384186,0.05899011343717575,0.21220596134662628,0.386564165353775,-0.33371198177337646,1.7083595991134644,0.9188817143440247,1.2736999061291778,1.640765669217308,-0.001185305416584015,-0.07116576284170151,0.23297089338302612,0.4004417955875397,-0.3043018877506256,0.9318956136703491,0.7228778004646301,5.846819570823226,5.846819570823226
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_32_scaler_type_minmax,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,32,minmax,202,0.09272279590368271,False,0.027797020971775055,0.016882721334695816,0.24434460699558258,0.5300077199935913,-0.4917345941066742,1.3911372423171997,1.0857157707214355,2.2658542330166753,3.6510065612792446,0.016149751842021942,0.029023736715316772,0.1954418271780014,0.4011741876602173,-0.33990201354026794,1.5688635110855103,0.9215660691261292,1.3723160408692334,1.8287656934985586,0.01839400827884674,0.047067075967788696,0.2140190303325653,0.39430490136146545,-0.33371198177337646,1.7184641361236572,0.9198513627052307,1.2282673909622464,1.5996193024619247,-0.009148620069026947,-0.07251432538032532,0.22222605347633362,0.330155611038208,-0.30577415227890015,0.8896571397781372,0.6732577085494995,7.8300720836850335,7.8300720836850335
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_64_scaler_type_identity,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,64,identity,202,0.813538670539856,False,0.044956598430871964,0.05299068242311478,0.24015474319458008,0.515572190284729,-0.4844045042991638,1.3821189403533936,1.0772660970687866,1.9840461165429986,2.986481114214033,0.02283642068505287,0.04968038573861122,0.19539779424667358,0.3980852961540222,-0.29284700751304626,1.5738219022750854,0.9137900471687317,1.3674879491860454,2.0765064468724947,0.023750213906168938,0.054121971130371094,0.21387282013893127,0.4008234441280365,-0.33371198177337646,1.7214999198913574,0.9458370804786682,1.2728520228893303,1.6083050968075618,0.005901742726564407,-0.04703371971845627,0.23585312068462372,0.39700260758399963,-0.26991796493530273,0.9437078237533569,0.7450790405273438,4.970008973061703,4.970008973061703
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_64_scaler_type_standard,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,64,standard,202,0.06671632081270218,True,0.03184783458709717,0.03246123343706131,0.24023960530757904,0.5251426696777344,-0.4910356402397156,1.3708899021148682,1.0716451406478882,2.1791382313863785,3.4762110581165397,0.018070917576551437,0.028470739722251892,0.19263675808906555,0.3827340006828308,-0.33990201354026794,1.547860026359558,0.9100337624549866,1.3388644994324717,1.9212368034020557,0.018283313140273094,0.04611228406429291,0.2148306518793106,0.39022019505500793,-0.33371198177337646,1.7248581647872925,0.9465855360031128,1.2658661809947072,1.710624276709001,-0.011859042569994926,-0.07476343214511871,0.22241733968257904,0.3281177580356598,-0.3068637251853943,0.8909331560134888,0.6744428873062134,7.794696345527441,7.794696345527441
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_64_scaler_type_robust,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,64,robust,202,0.07060021162033081,True,0.030738940462470055,0.025760158896446228,0.24225686490535736,0.5136081576347351,-0.4911864697933197,1.3813995122909546,1.080126404762268,2.2432275445543555,3.604342518542391,0.01742698810994625,0.021914534270763397,0.19413460791110992,0.3982088565826416,-0.3216768801212311,1.5593217611312866,0.9171950817108154,1.3614301234289763,1.8352539657104805,0.02335457317531109,0.059319332242012024,0.21203242242336273,0.38566258549690247,-0.33371198177337646,1.7065180540084839,0.9160008430480957,1.2630649296970338,1.6231954360444094,-0.0024935416877269745,-0.07242584228515625,0.23261786997318268,0.3992096185684204,-0.30564165115356445,0.9305248856544495,0.7212513089179993,5.8932492640651475,5.8932492640651475
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_64_scaler_type_minmax,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,64,minmax,202,0.09299741685390472,False,0.02789444476366043,0.018665704876184464,0.24412770569324493,0.5297583937644958,-0.4909455180168152,1.3899805545806885,1.0864876508712769,2.260477990451517,3.6575615149949585,0.01631629467010498,0.028485802933573723,0.195131316781044,0.400907427072525,-0.33990201354026794,1.5664982795715332,0.919459879398346,1.3694377657118972,1.8131600905640197,0.017498917877674103,0.047276630997657776,0.21433307230472565,0.39408954977989197,-0.33371198177337646,1.7203696966171265,0.9190474152565002,1.2289973637126785,1.6007793335095772,-0.010203378275036812,-0.07365461438894272,0.22219127416610718,0.331005334854126,-0.3069832921028137,0.8897017240524292,0.6723645925521851,7.9835516517139675,7.9835516517139675
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_128_scaler_type_identity,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,128,identity,202,0.7393085956573486,False,0.05122855678200722,0.059131182730197906,0.2418239712715149,0.5283350944519043,-0.4883004426956177,1.3983211517333984,1.0818660259246826,1.938810789069977,2.814176577147493,0.03006235882639885,0.054152943193912506,0.19620727002620697,0.4104379415512085,-0.2802734375,1.5879756212234497,0.9128879308700562,1.3651207737209923,2.2068930237380373,0.02726590819656849,0.053514935076236725,0.2159515917301178,0.4144146144390106,-0.33371198177337646,1.7413285970687866,0.9577616453170776,1.285181549411207,1.5951430944075247,0.013309257104992867,-0.039902254939079285,0.23967735469341278,0.41102439165115356,-0.2666415870189667,0.9601864218711853,0.7669525146484375,4.529036335081885,4.529036335081885
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_128_scaler_type_standard,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,128,standard,202,0.0666537880897522,True,0.031179016456007957,0.033174365758895874,0.2410217672586441,0.5256457328796387,-0.4916258454322815,1.3747857809066772,1.0714826583862305,2.181059475035142,3.4476143192655275,0.018765460699796677,0.027247890830039978,0.1929219663143158,0.3851447105407715,-0.33990201354026794,1.5506597757339478,0.9130796194076538,1.3447494807588916,1.9655423567308232,0.018516138195991516,0.04579155519604683,0.21521887183189392,0.3916529417037964,-0.33371198177337646,1.7281112670898438,0.952980101108551,1.2576849845243632,1.724641057496839,-0.010877572000026703,-0.07453344017267227,0.22243627905845642,0.32917577028274536,-0.3071431815624237,0.8908083438873291,0.674014151096344,7.848699901572175,7.848699901572175
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_128_scaler_type_robust,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,128,robust,202,0.07026948779821396,True,0.030957352370023727,0.031121481209993362,0.2433018982410431,0.5192734599113464,-0.4918162226676941,1.3874197006225586,1.0822890996932983,2.202307798263175,3.485351575762269,0.020114656537771225,0.023008951917290688,0.19446314871311188,0.4036688804626465,-0.30659157037734985,1.5640053749084473,0.9224776029586792,1.3324786791186813,1.8540935645705783,0.024828264489769936,0.05850407853722572,0.2128167301416397,0.3897843062877655,-0.33371198177337646,1.7140811681747437,0.9215229153633118,1.280856761864349,1.6558881980614228,0.0009313486516475677,-0.07160256057977676,0.23439431190490723,0.4057537615299225,-0.3055587410926819,0.9375846982002258,0.7289231419563293,5.717678018101456,5.717678018101456
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_128_scaler_type_minmax,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,128,minmax,202,0.092556893825531,False,0.02705373615026474,0.015849532559514046,0.24503235518932343,0.5302092432975769,-0.49147358536720276,1.3945351839065552,1.0856117010116577,2.3103926513683968,3.7200651848558133,0.016445612534880638,0.02990671433508396,0.19590944051742554,0.40189725160598755,-0.33990201354026794,1.572787880897522,0.9252700805664062,1.3777621992859304,1.8442045381511942,0.01941828243434429,0.04668600484728813,0.21380825340747833,0.3943719267845154,-0.33371198177337646,1.717505931854248,0.9225542545318604,1.2280291242498593,1.6041689362000326,-0.008585993200540543,-0.07302442938089371,0.2226465940475464,0.32940664887428284,-0.3072654902935028,0.891248345375061,0.6743053197860718,7.855502955831019,7.855502955831019
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_256_scaler_type_identity,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,256,identity,202,0.7144603133201599,False,0.05358616262674332,0.061544209718704224,0.24235711991786957,0.5322533845901489,-0.4886499047279358,1.4040905237197876,1.0838173627853394,1.9204095309687692,2.7538666099203715,0.03220871090888977,0.05499596893787384,0.19670811295509338,0.4144813120365143,-0.276048868894577,1.594620704650879,0.9133071303367615,1.3615357221856987,2.2255064588913362,0.02859465777873993,0.05358361452817917,0.21674229204654694,0.418639212846756,-0.33371198177337646,1.7489629983901978,0.965063750743866,1.288139072514646,1.6001131717440167,0.015064267441630363,-0.03796343132853508,0.24131162464618683,0.4153807759284973,-0.2666994333267212,0.9671254754066467,0.7758246064186096,4.3859783812043815,4.3859783812043815
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_256_scaler_type_standard,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,256,standard,202,0.06666025519371033,True,0.030943047255277634,0.033314742147922516,0.24097149074077606,0.5256024599075317,-0.49168339371681213,1.3743330240249634,1.0713738203048706,2.178497765545792,3.445156433357245,0.018763583153486252,0.027438761666417122,0.1930401474237442,0.38401108980178833,-0.33990201354026794,1.5515992641448975,0.9162836074829102,1.356981880352197,2.0052223090523147,0.018302181735634804,0.045626454055309296,0.21532103419303894,0.39141470193862915,-0.33371198177337646,1.728779673576355,0.954388439655304,1.255435064225534,1.7183300204559053,-0.011051533743739128,-0.07446229457855225,0.22254499793052673,0.33030620217323303,-0.30779558420181274,0.8912769556045532,0.6726341247558594,8.142384253625503,8.142384253625503
Gluonts_m1_quarterly_hidden_size_8_learning_rate_5e-05_batch_size_256_scaler_type_robust,Gluonts,m1_quarterly,4,2,3,8,1000,5e-05,256,robust,202,0.07027871906757355,True,0.030649103224277496,0.03191395848989487,0.24341994524002075,0.5196857452392578,-0.49204230308532715,1.387863278388977,1.0825777053833008,2.202123211825901,3.484903255447013,0.019751906394958496,0.02308184653520584,0.19463641941547394,0.403642475605011,-0.31304916739463806,1.5650885105133057,0.9230918884277344,1.3388856353439094,1.8498197459998054,0.024534381926059723,0.058193452656269073,0.21269847452640533,0.39014732837677,-0.33371198177337646,1.7128703594207764,0.9204318523406982,1.2745082124877403,1.6465311317320794,0.0011716578155755997,-0.07083684206008911,0.23471227288246155,0.40590333938598633,-0.30605658888816833,0.9388607740402222,0.7285684943199158,5.823618533301535,5.823618533301535
