id,dataset_name,dataset_group,input_size,horizon,num_layers,hidden_size,max_steps,total_params,smape,mlp.0.weight_mean,mlp.0.weight_median,mlp.0.weight_std,mlp.0.weight_max,mlp.0.weight_min,out.weight_mean,out.weight_median,out.weight_std,out.weight_max,out.weight_min,mlp.1.weight_mean,mlp.1.weight_median,mlp.1.weight_std,mlp.1.weight_max,mlp.1.weight_min,mlp.2.weight_mean,mlp.2.weight_median,mlp.2.weight_std,mlp.2.weight_max,mlp.2.weight_min,mlp.3.weight_mean,mlp.3.weight_median,mlp.3.weight_std,mlp.3.weight_max,mlp.3.weight_min,mlp.4.weight_mean,mlp.4.weight_median,mlp.4.weight_std,mlp.4.weight_max,mlp.4.weight_min,mlp.5.weight_mean,mlp.5.weight_median,mlp.5.weight_std,mlp.5.weight_max,mlp.5.weight_min,mlp.6.weight_mean,mlp.6.weight_median,mlp.6.weight_std,mlp.6.weight_max,mlp.6.weight_min,mlp.7.weight_mean,mlp.7.weight_median,mlp.7.weight_std,mlp.7.weight_max,mlp.7.weight_min,mlp.8.weight_mean,mlp.8.weight_median,mlp.8.weight_std,mlp.8.weight_max,mlp.8.weight_min,mlp.9.weight_mean,mlp.9.weight_median,mlp.9.weight_std,mlp.9.weight_max,mlp.9.weight_min,mlp.10.weight_mean,mlp.10.weight_median,mlp.10.weight_std,mlp.10.weight_max,mlp.10.weight_min,mlp.11.weight_mean,mlp.11.weight_median,mlp.11.weight_std,mlp.11.weight_max,mlp.11.weight_min
Tourism_Quarterly_num_layers_5_hidden_size_20_max_steps_500,Tourism,Quarterly,8,8,5,20,500,2028,0.13440997205641858,0.046274878084659576,0.06063848361372948,0.21102654933929443,0.4268542230129242,-0.5136990547180176,0.028893213719129562,0.023094113916158676,0.1409972757101059,0.32900524139404297,-0.21401868760585785,0.038805145770311356,0.029269441962242126,0.15014751255512238,0.39238035678863525,-0.36831149458885193,0.02538226544857025,0.022736482322216034,0.14531810581684113,0.35020843148231506,-0.41963356733322144,0.022883404046297073,0.015834910795092583,0.1408434957265854,0.30053719878196716,-0.2494441270828247,0.014352496713399887,0.01091020554304123,0.13391494750976562,0.2911001443862915,-0.23766940832138062,0.002510654740035534,-0.0077737849205732346,0.12136147171258926,0.2573048174381256,-0.222052201628685,0.011570009402930737,0.007199601735919714,0.12280236929655075,0.32555052638053894,-0.21923744678497314,0.015912571921944618,0.019161541014909744,0.12278784811496735,0.24969740211963654,-0.21934553980827332,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_5_hidden_size_24_max_steps_100,Tourism,Quarterly,8,8,5,24,100,2816,0.13603157362788834,0.030044905841350555,0.029719244688749313,0.20979943871498108,0.4034467339515686,-0.37225624918937683,0.041918326169252396,0.046793412417173386,0.12734141945838928,0.2874167263507843,-0.20185869932174683,0.027066536247730255,0.021018467843532562,0.12212033569812775,0.2732543647289276,-0.21635204553604126,0.02808852680027485,0.026480156928300858,0.12458482384681702,0.2663861811161041,-0.22719813883304596,0.007548647467046976,0.009662645868957043,0.12265458703041077,0.26122623682022095,-0.23084405064582825,0.002126319333910942,-0.0007062508957460523,0.12097597122192383,0.2698804438114166,-0.21713903546333313,0.002510654740035534,-0.0077737849205732346,0.12136147171258926,0.2573048174381256,-0.222052201628685,0.011570009402930737,0.007199601735919714,0.12280236929655075,0.32555052638053894,-0.21923744678497314,0.015912571921944618,0.019161541014909744,0.12278784811496735,0.24969740211963654,-0.21934553980827332,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_5_hidden_size_24_max_steps_200,Tourism,Quarterly,8,8,5,24,200,2816,0.13527765723445065,0.03802254796028137,0.048235997557640076,0.21243219077587128,0.40923357009887695,-0.41195186972618103,0.04262394830584526,0.04757118225097656,0.12769074738025665,0.2929996848106384,-0.20185869932174683,0.0367879644036293,0.02609039470553398,0.13126298785209656,0.3890628218650818,-0.2446722835302353,0.030394084751605988,0.02925555408000946,0.12586498260498047,0.29558315873146057,-0.2595353424549103,0.007975514978170395,0.00993551965802908,0.12297029793262482,0.2604822516441345,-0.23086439073085785,0.0026071639731526375,0.0011517313541844487,0.12099630385637283,0.27142763137817383,-0.2171401083469391,0.002510654740035534,-0.0077737849205732346,0.12136147171258926,0.2573048174381256,-0.222052201628685,0.011570009402930737,0.007199601735919714,0.12280236929655075,0.32555052638053894,-0.21923744678497314,0.015912571921944618,0.019161541014909744,0.12278784811496735,0.24969740211963654,-0.21934553980827332,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_5_hidden_size_24_max_steps_300,Tourism,Quarterly,8,8,5,24,300,2816,0.14364196241309096,0.034028153866529465,0.04809712618589401,0.21662046015262604,0.40766453742980957,-0.4602609872817993,0.04132751002907753,0.04527319222688675,0.1273323893547058,0.2912288308143616,-0.20185869932174683,0.039093729108572006,0.03194928914308548,0.13750626146793365,0.4321419894695282,-0.2773568630218506,0.030032919719815254,0.02842530608177185,0.12650011479854584,0.29885634779930115,-0.28694355487823486,0.007315132301300764,0.009808756411075592,0.12281695753335953,0.27079808712005615,-0.23086439073085785,0.0022145218681544065,0.0002730588603299111,0.12077586352825165,0.2702670991420746,-0.2171401083469391,0.002510654740035534,-0.0077737849205732346,0.12136147171258926,0.2573048174381256,-0.222052201628685,0.011570009402930737,0.007199601735919714,0.12280236929655075,0.32555052638053894,-0.21923744678497314,0.015912571921944618,0.019161541014909744,0.12278784811496735,0.24969740211963654,-0.21934553980827332,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_5_hidden_size_24_max_steps_500,Tourism,Quarterly,8,8,5,24,500,2816,0.13220227151998667,0.03397880867123604,0.05266870558261871,0.21974153816699982,0.4240177273750305,-0.5185259580612183,0.04206724092364311,0.04527319222688675,0.12778086960315704,0.29340001940727234,-0.20185869932174683,0.036915555596351624,0.03268672525882721,0.14576506614685059,0.4471694827079773,-0.32784587144851685,0.031053368002176285,0.029204431921243668,0.12755988538265228,0.30101117491722107,-0.3263288736343384,0.00778329698368907,0.009424429386854172,0.12309189885854721,0.2712899148464203,-0.23086439073085785,0.002568864030763507,0.0011517313541844487,0.12102261185646057,0.2731555998325348,-0.2171401083469391,0.002510654740035534,-0.0077737849205732346,0.12136147171258926,0.2573048174381256,-0.222052201628685,0.011570009402930737,0.007199601735919714,0.12280236929655075,0.32555052638053894,-0.21923744678497314,0.015912571921944618,0.019161541014909744,0.12278784811496735,0.24969740211963654,-0.21934553980827332,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_4_max_steps_100,Tourism,Quarterly,8,8,8,4,100,216,0.9872888510698624,0.10087232291698456,0.09331360459327698,0.1682458370923996,0.4135958254337311,-0.2671491205692291,0.06576989591121674,0.06193626672029495,0.299104779958725,0.6039248108863831,-0.3588537871837616,0.01944129355251789,-0.0806766077876091,0.294375479221344,0.5828401446342468,-0.480694055557251,0.020400993525981903,-0.002240315079689026,0.2810553312301636,0.46106410026550293,-0.3616006076335907,-0.015436969697475433,-0.010600728914141655,0.3112483322620392,0.3970888555049896,-0.4828459620475769,0.12044236809015274,0.14922553300857544,0.2861068844795227,0.5360568165779114,-0.4229899048805237,-0.009833674877882004,-0.05222553759813309,0.344560444355011,0.5513894557952881,-0.4604336619377136,0.05443984642624855,0.15051689743995667,0.2710580825805664,0.5150600075721741,-0.4198792576789856,-0.012523097917437553,-0.05611187964677811,0.26767393946647644,0.4183127284049988,-0.39845919609069824,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_4_max_steps_200,Tourism,Quarterly,8,8,8,4,200,216,0.38068501534252525,0.23701190948486328,0.23086242377758026,0.16811659932136536,0.5476729869842529,-0.1315329223871231,0.172994002699852,0.20277707278728485,0.32641834020614624,0.7495574951171875,-0.35864540934562683,0.08613991737365723,0.0004556262865662575,0.33251887559890747,0.7211049199104309,-0.480694055557251,0.05239083617925644,-0.0025936379097402096,0.31446900963783264,0.5573335289955139,-0.35883116722106934,0.017937317490577698,0.03184838220477104,0.3394419848918915,0.5192010998725891,-0.47138142585754395,0.17404040694236755,0.14940588176250458,0.3253116309642792,0.6770199537277222,-0.4229899048805237,0.019791238009929657,-0.0533788800239563,0.3788433074951172,0.692855954170227,-0.46043339371681213,0.08563829213380814,0.15428411960601807,0.3045259416103363,0.6584110260009766,-0.4198792576789856,0.06549696624279022,0.0828484371304512,0.3202296793460846,0.5577512383460999,-0.39845919609069824,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_4_max_steps_300,Tourism,Quarterly,8,8,8,4,300,216,0.1537974097611161,0.25923269987106323,0.24353672564029694,0.16726258397102356,0.5850736498832703,-0.10268355906009674,0.20607350766658783,0.2522055506706238,0.32197901606559753,0.7997027039527893,-0.3586448132991791,0.11051283031702042,0.02715112455189228,0.3281954228878021,0.7434431314468384,-0.42788225412368774,0.06546450406312943,-0.003179600927978754,0.3260324001312256,0.5796734094619751,-0.35882726311683655,0.02452077902853489,0.04668790474534035,0.345210462808609,0.5417963266372681,-0.4713633060455322,0.18255284428596497,0.14940592646598816,0.3322141468524933,0.7007296681404114,-0.4229899048805237,0.030252590775489807,-0.05338044464588165,0.3859541416168213,0.7156979441642761,-0.46043339371681213,0.09421102702617645,0.17645448446273804,0.3097328841686249,0.6714344620704651,-0.4198792576789856,0.08232937008142471,0.13039928674697876,0.32834166288375854,0.6139588356018066,-0.39845919609069824,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_4_max_steps_500,Tourism,Quarterly,8,8,8,4,500,216,0.13926919941489543,0.2584788203239441,0.23162901401519775,0.16692335903644562,0.6129465699195862,-0.09534745663404465,0.2119700312614441,0.2378654181957245,0.31986939907073975,0.8303951621055603,-0.3586445748806,0.12308773398399353,0.052790574729442596,0.3183748126029968,0.746661365032196,-0.37728920578956604,0.07082337141036987,-0.009932884946465492,0.3329423666000366,0.5877817273139954,-0.35882726311683655,0.025017617270350456,0.04832849279046059,0.34551337361335754,0.5418875217437744,-0.4713633060455322,0.18268638849258423,0.14940592646598816,0.3321417272090912,0.7020663619041443,-0.4229899048805237,0.031811464577913284,-0.05338044464588165,0.38644593954086304,0.716212272644043,-0.46043339371681213,0.09362740069627762,0.18012204766273499,0.3102242648601532,0.6693962812423706,-0.4198792576789856,0.08191178739070892,0.13735245168209076,0.3284159004688263,0.6312792897224426,-0.39845919609069824,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_8_max_steps_100,Tourism,Quarterly,8,8,8,8,100,648,0.999641318708793,0.010956093668937683,-0.001481644343584776,0.19510823488235474,0.37993934750556946,-0.373576283454895,0.09620686620473862,0.10819737613201141,0.19077813625335693,0.4695144593715668,-0.321757972240448,0.030060628429055214,0.06454478204250336,0.20708218216896057,0.3625539243221283,-0.3563118577003479,-0.003715924918651581,-0.024364320561289787,0.19863760471343994,0.3714439272880554,-0.33371198177337646,0.004454742185771465,-0.020604833960533142,0.21790289878845215,0.3630593717098236,-0.33231621980667114,-0.04918646439909935,-0.08190490305423737,0.17546188831329346,0.30924317240715027,-0.3475704491138458,0.006435914430767298,0.031228873878717422,0.19830749928951263,0.3359508514404297,-0.34636980295181274,0.02610589750111103,0.1039898693561554,0.2150082290172577,0.33952441811561584,-0.36709660291671753,-0.05647333711385727,-0.12316557765007019,0.18652261793613434,0.3285815417766571,-0.3474409878253937,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_8_max_steps_200,Tourism,Quarterly,8,8,8,8,200,648,0.9993421080381865,0.010955993086099625,-0.0014703108463436365,0.1951102614402771,0.3799481689929962,-0.37356579303741455,0.13155530393123627,0.13119173049926758,0.21623384952545166,0.6067453622817993,-0.321757972240448,0.03007233515381813,0.06454905867576599,0.2070835530757904,0.36262255907058716,-0.3563159704208374,-0.002630564384162426,-0.02637752890586853,0.198294997215271,0.37146010994911194,-0.33371198177337646,0.004834565334022045,-0.020604833960533142,0.21874234080314636,0.37926211953163147,-0.33231621980667114,-0.048718079924583435,-0.07447962462902069,0.17525315284729004,0.3090040385723114,-0.34764519333839417,0.0068400539457798,0.018218256533145905,0.19805409014225006,0.33313682675361633,-0.34636980295181274,0.02355925180017948,0.1039881557226181,0.21642790734767914,0.33952441811561584,-0.3670998811721802,-0.05413472279906273,-0.12316393852233887,0.18640738725662231,0.3285815417766571,-0.3474409878253937,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_8_max_steps_300,Tourism,Quarterly,8,8,8,8,300,648,0.9989242369111929,0.01095645222812891,-0.0014690911630168557,0.1951105147600174,0.37995028495788574,-0.37356486916542053,0.16823960840702057,0.16118112206459045,0.2558579444885254,0.7481166124343872,-0.321757972240448,0.030075056478381157,0.06455464661121368,0.207084521651268,0.36262261867523193,-0.3563159704208374,-0.002863185480237007,-0.02482431009411812,0.19838188588619232,0.37146103382110596,-0.33371198177337646,0.004576798528432846,-0.020604833960533142,0.21851816773414612,0.37221813201904297,-0.33231621980667114,-0.04967257380485535,-0.07985557615756989,0.17534422874450684,0.3090040385723114,-0.3476523756980896,0.006408841349184513,0.025317488238215446,0.19802601635456085,0.33541420102119446,-0.34636980295181274,0.02413615770637989,0.1039881557226181,0.21599972248077393,0.33952441811561584,-0.3670998811721802,-0.053147509694099426,-0.12122269719839096,0.18661168217658997,0.3285815417766571,-0.3474409878253937,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_8_max_steps_500,Tourism,Quarterly,8,8,8,8,500,648,0.14072619916920306,0.1336134970188141,0.1256704032421112,0.19776134192943573,0.5153194665908813,-0.2557225525379181,0.27683335542678833,0.2302381694316864,0.3309182822704315,0.942400336265564,-0.321757972240448,0.10238827019929886,0.1575840562582016,0.23044583201408386,0.46681657433509827,-0.33202964067459106,0.007547722198069096,-0.00710317213088274,0.21025125682353973,0.4254375398159027,-0.41884949803352356,0.010485225357115269,0.021816173568367958,0.2282067984342575,0.4597953259944916,-0.45738762617111206,-0.0072916653007268906,-0.03560996055603027,0.19520942866802216,0.5629000067710876,-0.3462862968444824,0.04255714267492294,0.03257705271244049,0.23191379010677338,0.528153657913208,-0.34636980295181274,0.047630734741687775,0.11153674125671387,0.2357606738805771,0.40744826197624207,-0.4195011854171753,0.00012997165322303772,-0.037368614226579666,0.21529017388820648,0.4974842965602875,-0.3474409878253937,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_12_max_steps_100,Tourism,Quarterly,8,8,8,12,100,1304,0.5781478235824831,0.07679174840450287,0.09311904013156891,0.19847221672534943,0.4300259053707123,-0.38583841919898987,0.07117003202438354,0.051133207976818085,0.16807010769844055,0.35273128747940063,-0.24460624158382416,0.0353303998708725,0.026836980134248734,0.19293156266212463,0.37354618310928345,-0.30912044644355774,0.002187591977417469,0.0003490755334496498,0.16181573271751404,0.3615841567516327,-0.2957442104816437,0.0001482847728766501,0.0005804817192256451,0.17706775665283203,0.3540847897529602,-0.28545835614204407,0.019468970596790314,0.012501387856900692,0.17764487862586975,0.3743444085121155,-0.28921961784362793,0.011038495227694511,0.004832364618778229,0.17754635214805603,0.3591909408569336,-0.3191052973270416,0.0445132777094841,0.04503948614001274,0.1731577068567276,0.3783407509326935,-0.2793729603290558,0.03882278874516487,0.0390414297580719,0.18633553385734558,0.37342309951782227,-0.32178717851638794,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_12_max_steps_200,Tourism,Quarterly,8,8,8,12,200,1304,0.14109789386057386,0.09764319658279419,0.11244893819093704,0.19840632379055023,0.45484596490859985,-0.31777504086494446,0.08564011007547379,0.06207216531038284,0.17170818150043488,0.36607885360717773,-0.24460043013095856,0.0493677519261837,0.043898843228816986,0.19698885083198547,0.40170204639434814,-0.30916911363601685,0.010445245541632175,0.004877869505435228,0.16564714908599854,0.3818572461605072,-0.30428192019462585,0.0035658245906233788,0.0024122861213982105,0.1810777634382248,0.37493443489074707,-0.28545835614204407,0.024638941511511803,0.02319447696208954,0.18064811825752258,0.39485207200050354,-0.2892405092716217,0.016169441863894463,0.009121513925492764,0.1820491999387741,0.38265374302864075,-0.3192194700241089,0.056080326437950134,0.05269785225391388,0.17741762101650238,0.4043120741844177,-0.2793722450733185,0.047189339995384216,0.04877069219946861,0.19027893245220184,0.40283146500587463,-0.32179853320121765,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_12_max_steps_300,Tourism,Quarterly,8,8,8,12,300,1304,0.14402374015738936,0.09900770336389542,0.10647670924663544,0.19990327954292297,0.45932653546333313,-0.351779043674469,0.08534576743841171,0.061436135321855545,0.17158667743206024,0.36485710740089417,-0.24460043013095856,0.05295039713382721,0.05038134381175041,0.19744059443473816,0.4075903296470642,-0.30916911363601685,0.009988470003008842,0.0034654606133699417,0.1654220074415207,0.37925130128860474,-0.3045547306537628,0.004934539552778006,0.015481673181056976,0.18239881098270416,0.37459343671798706,-0.2898887097835541,0.022598598152399063,0.023201951757073402,0.18099729716777802,0.3936879336833954,-0.2892405092716217,0.01680772192776203,0.009121512994170189,0.18156538903713226,0.38173556327819824,-0.3192194700241089,0.05550611764192581,0.05215728282928467,0.17720235884189606,0.40329426527023315,-0.2793722450733185,0.04687579348683357,0.04888944700360298,0.19005367159843445,0.40136969089508057,-0.32179853320121765,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_12_max_steps_500,Tourism,Quarterly,8,8,8,12,500,1304,0.13721744602777025,0.10400671511888504,0.09953314810991287,0.20072074234485626,0.46933403611183167,-0.37834489345550537,0.08647779375314713,0.06332080066204071,0.1721518486738205,0.368216872215271,-0.24460043013095856,0.06829585880041122,0.07028356194496155,0.20635756850242615,0.5849409699440002,-0.30916911363601685,0.01115762535482645,-0.005726455710828304,0.16839507222175598,0.37938615679740906,-0.304847776889801,0.005236076191067696,0.015481673181056976,0.18276765942573547,0.3782085180282593,-0.2921653091907501,0.024191878736019135,0.023222733289003372,0.18151672184467316,0.39629504084587097,-0.2892405092716217,0.017983922734856606,0.009121512994170189,0.18236865103244781,0.38463732600212097,-0.3192194700241089,0.05673635005950928,0.053783342242240906,0.1777488887310028,0.4065234661102295,-0.2793722450733185,0.047838326543569565,0.05201561748981476,0.1904987245798111,0.4046456217765808,-0.32179853320121765,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_16_max_steps_100,Tourism,Quarterly,8,8,8,16,100,2184,0.2797802602306831,0.05639810860157013,0.05295157432556152,0.202617347240448,0.41881343722343445,-0.39649781584739685,0.05810494348406792,0.06523601710796356,0.15712352097034454,0.33981963992118835,-0.24699270725250244,0.04586707800626755,0.034876853227615356,0.15136805176734924,0.3406793475151062,-0.28083860874176025,0.02993481606245041,0.029496457427740097,0.15474192798137665,0.32417622208595276,-0.25783413648605347,0.02038218080997467,0.020067399367690086,0.1518128365278244,0.31326353549957275,-0.25436338782310486,0.013171261176466942,0.008647780865430832,0.15822260081768036,0.3233873248100281,-0.2878738045692444,0.009949598461389542,-0.002080158796161413,0.1471184492111206,0.3317936360836029,-0.2488309144973755,0.01878850907087326,0.01631142571568489,0.14537207782268524,0.31032994389533997,-0.27223414182662964,0.015070482157170773,0.01754659414291382,0.15525346994400024,0.3393706679344177,-0.24731981754302979,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
Tourism_Quarterly_num_layers_8_hidden_size_16_max_steps_200,Tourism,Quarterly,8,8,8,16,200,2184,0.16461570552360796,0.06141595542430878,0.06595490872859955,0.2009022980928421,0.4173704981803894,-0.39193040132522583,0.06313323974609375,0.06276486814022064,0.15643024444580078,0.3818877637386322,-0.24699270725250244,0.04731681942939758,0.03242013603448868,0.1542365700006485,0.3829059302806854,-0.3042181134223938,0.03506612405180931,0.037348173558712006,0.15463362634181976,0.3362087905406952,-0.2578476071357727,0.020554542541503906,0.018687427043914795,0.15195666253566742,0.3149181306362152,-0.25436437129974365,0.013937442563474178,0.008642401546239853,0.15846234560012817,0.32513728737831116,-0.2929365038871765,0.010342607274651527,-0.0020877935457974672,0.1477227509021759,0.35747042298316956,-0.2488309144973755,0.019335800781846046,0.016249891370534897,0.14568595588207245,0.34286463260650635,-0.27225643396377563,0.015006909146904945,0.02120443806052208,0.15554486215114594,0.3707728087902069,-0.24731981754302979,0.014380569569766521,0.012524347752332687,0.12469497323036194,0.25736719369888306,-0.2184837907552719,0.01997835375368595,0.02320084534585476,0.12148181349039078,0.2708372473716736,-0.23186203837394714,0.011895832605659962,0.013081771321594715,0.11978945881128311,0.28486964106559753,-0.25399503111839294,0.017357679083943367,0.01233711652457714,0.1249462366104126,0.2715814709663391,-0.22710347175598145
